lag_intervals,corr,n,lag_minutes,lag_hours
118.0,0.4565565158796978,12613.0,1180.0,19.666666666666668
119.0,0.4564865937487381,12612.0,1190.0,19.833333333333332
120.0,0.45648698355933714,12611.0,1200.0,20.0
121.0,0.4564398417054425,12610.0,1210.0,20.166666666666668
122.0,0.45621662597380797,12609.0,1220.0,20.333333333333332
123.0,0.45586663401056887,12608.0,1230.0,20.5
124.0,0.4557725601944868,12607.0,1240.0,20.666666666666668
125.0,0.45543588592796386,12606.0,1250.0,20.833333333333332
126.0,0.4551613903176463,12605.0,1260.0,21.0
127.0,0.4549330298920458,12604.0,1270.0,21.166666666666668
128.0,0.4548409639759552,12603.0,1280.0,21.333333333333332
129.0,0.45489584879204215,12602.0,1290.0,21.5
130.0,0.45494502418477933,12601.0,1300.0,21.666666666666668
131.0,0.4552018976172356,12600.0,1310.0,21.833333333333332
132.0,0.4553355152769261,12599.0,1320.0,22.0
133.0,0.45563731745587666,12598.0,1330.0,22.166666666666668
134.0,0.45595787013650035,12597.0,1340.0,22.333333333333332
135.0,0.4560553088943484,12596.0,1350.0,22.5
136.0,0.45621713697502275,12595.0,1360.0,22.666666666666668
137.0,0.45645520949430396,12594.0,1370.0,22.833333333333332
138.0,0.4563624324094233,12593.0,1380.0,23.0
139.0,0.4564978558947888,12592.0,1390.0,23.166666666666668
140.0,0.45668778837765767,12591.0,1400.0,23.333333333333332
141.0,0.45662841210159755,12590.0,1410.0,23.5
142.0,0.45691983012422344,12589.0,1420.0,23.666666666666668
143.0,0.4568756139257659,12588.0,1430.0,23.833333333333332
144.0,0.4569167444002133,12587.0,1440.0,24.0
